PING 198.51.100.100 (198.51.100.100) 1232(1260) bytes of data.
1240 bytes from 198.51.100.100: icmp_seq=179 ttl=51 time=27.9 ms
1240 bytes from 198.51.100.100: icmp_seq=180 ttl=51 time=303 ms
1240 bytes from 198.51.100.100: icmp_seq=183 ttl=51 time=38.5 ms
1240 bytes from 198.51.100.100: icmp_seq=184 ttl=51 time=39.1 ms
1240 bytes from 198.51.100.100: icmp_seq=189 ttl=51 time=31.2 ms
1240 bytes from 198.51.100.100: icmp_seq=190 ttl=51 time=39.9 ms
1240 bytes from 198.51.100.100: icmp_seq=191 ttl=51 time=206 ms
1240 bytes from 198.51.100.100: icmp_seq=192 ttl=51 time=34.3 ms
1240 bytes from 198.51.100.100: icmp_seq=193 ttl=51 time=29.8 ms
1240 bytes from 198.51.100.100: icmp_seq=194 ttl=51 time=30.7 ms
1240 bytes from 198.51.100.100: icmp_seq=195 ttl=51 time=41.7 ms
1240 bytes from 198.51.100.100: icmp_seq=196 ttl=51 time=110 ms
1240 bytes from 198.51.100.100: icmp_seq=199 ttl=51 time=25.5 ms
1240 bytes from 198.51.100.100: icmp_seq=200 ttl=51 time=31.2 ms
1240 bytes from 198.51.100.100: icmp_seq=203 ttl=51 time=29.3 ms
1240 bytes from 198.51.100.100: icmp_seq=207 ttl=51 time=369 ms
1240 bytes from 198.51.100.100: icmp_seq=208 ttl=51 time=206 ms
1240 bytes from 198.51.100.100: icmp_seq=210 ttl=51 time=31.5 ms
1240 bytes from 198.51.100.100: icmp_seq=213 ttl=51 time=30.5 ms
1240 bytes from 198.51.100.100: icmp_seq=217 ttl=51 time=39.7 ms
1240 bytes from 198.51.100.100: icmp_seq=218 ttl=51 time=258 ms
1240 bytes from 198.51.100.100: icmp_seq=224 ttl=51 time=31.4 ms
1240 bytes from 198.51.100.100: icmp_seq=228 ttl=51 time=430 ms
1240 bytes from 198.51.100.100: icmp_seq=229 ttl=51 time=26.8 ms
1240 bytes from 198.51.100.100: icmp_seq=233 ttl=51 time=28.2 ms
1240 bytes from 198.51.100.100: icmp_seq=235 ttl=51 time=33.2 ms
1240 bytes from 198.51.100.100: icmp_seq=237 ttl=51 time=458 ms
1240 bytes from 198.51.100.100: icmp_seq=238 ttl=51 time=240 ms
1240 bytes from 198.51.100.100: icmp_seq=239 ttl=51 time=351 ms
