PING 198.51.100.100 (198.51.100.100) 1232(1260) bytes of data.
1240 bytes from 198.51.100.100: icmp_seq=112 ttl=51 time=26.7 ms
1240 bytes from 198.51.100.100: icmp_seq=113 ttl=51 time=32.3 ms
1240 bytes from 198.51.100.100: icmp_seq=114 ttl=51 time=29.5 ms
1240 bytes from 198.51.100.100: icmp_seq=115 ttl=51 time=58.2 ms
1240 bytes from 198.51.100.100: icmp_seq=117 ttl=51 time=48.7 ms
1240 bytes from 198.51.100.100: icmp_seq=119 ttl=51 time=48.2 ms
1240 bytes from 198.51.100.100: icmp_seq=123 ttl=51 time=24.2 ms
1240 bytes from 198.51.100.100: icmp_seq=124 ttl=51 time=27.2 ms
1240 bytes from 198.51.100.100: icmp_seq=125 ttl=51 time=26.4 ms
1240 bytes from 198.51.100.100: icmp_seq=126 ttl=51 time=59.8 ms
1240 bytes from 198.51.100.100: icmp_seq=131 ttl=51 time=55.3 ms
1240 bytes from 198.51.100.100: icmp_seq=133 ttl=51 time=53.5 ms
1240 bytes from 198.51.100.100: icmp_seq=146 ttl=51 time=55.1 ms
1240 bytes from 198.51.100.100: icmp_seq=150 ttl=51 time=50.0 ms
1240 bytes from 198.51.100.100: icmp_seq=151 ttl=51 time=27.7 ms
1240 bytes from 198.51.100.100: icmp_seq=153 ttl=51 time=54.6 ms
1240 bytes from 198.51.100.100: icmp_seq=154 ttl=51 time=54.6 ms
1240 bytes from 198.51.100.100: icmp_seq=161 ttl=51 time=60.7 ms
1240 bytes from 198.51.100.100: icmp_seq=165 ttl=51 time=59.3 ms
1240 bytes from 198.51.100.100: icmp_seq=166 ttl=51 time=21.6 ms
1240 bytes from 198.51.100.100: icmp_seq=170 ttl=51 time=39.0 ms
1240 bytes from 198.51.100.100: icmp_seq=171 ttl=51 time=52.6 ms
1240 bytes from 198.51.100.100: icmp_seq=172 ttl=51 time=53.1 ms
1240 bytes from 198.51.100.100: icmp_seq=173 ttl=51 time=26.3 ms
1240 bytes from 198.51.100.100: icmp_seq=174 ttl=51 time=26.8 ms
1240 bytes from 198.51.100.100: icmp_seq=177 ttl=51 time=37.1 ms
1240 bytes from 198.51.100.100: icmp_seq=178 ttl=51 time=52.4 ms
1240 bytes from 198.51.100.100: icmp_seq=179 ttl=51 time=54.3 ms
1240 bytes from 198.51.100.100: icmp_seq=180 ttl=51 time=56.1 ms
1240 bytes from 198.51.100.100: icmp_seq=182 ttl=51 time=51.6 ms
1240 bytes from 198.51.100.100: icmp_seq=184 ttl=51 time=26.5 ms
1240 bytes from 198.51.100.100: icmp_seq=187 ttl=51 time=25.2 ms
1240 bytes from 198.51.100.100: icmp_seq=188 ttl=51 time=44.5 ms
1240 bytes from 198.51.100.100: icmp_seq=192 ttl=51 time=50.6 ms
1240 bytes from 198.51.100.100: icmp_seq=193 ttl=51 time=55.4 ms
1240 bytes from 198.51.100.100: icmp_seq=194 ttl=51 time=51.1 ms
1240 bytes from 198.51.100.100: icmp_seq=195 ttl=51 time=51.1 ms
1240 bytes from 198.51.100.100: icmp_seq=197 ttl=51 time=54.9 ms
1240 bytes from 198.51.100.100: icmp_seq=198 ttl=51 time=62.4 ms
1240 bytes from 198.51.100.100: icmp_seq=200 ttl=51 time=53.8 ms
1240 bytes from 198.51.100.100: icmp_seq=203 ttl=51 time=57.7 ms
1240 bytes from 198.51.100.100: icmp_seq=204 ttl=51 time=51.3 ms
1240 bytes from 198.51.100.100: icmp_seq=206 ttl=51 time=51.5 ms
1240 bytes from 198.51.100.100: icmp_seq=207 ttl=51 time=23.2 ms
1240 bytes from 198.51.100.100: icmp_seq=209 ttl=51 time=27.5 ms
1240 bytes from 198.51.100.100: icmp_seq=211 ttl=51 time=49.8 ms
1240 bytes from 198.51.100.100: icmp_seq=213 ttl=51 time=55.3 ms
1240 bytes from 198.51.100.100: icmp_seq=216 ttl=51 time=72.4 ms
1240 bytes from 198.51.100.100: icmp_seq=218 ttl=51 time=52.3 ms
1240 bytes from 198.51.100.100: icmp_seq=222 ttl=51 time=73.2 ms
1240 bytes from 198.51.100.100: icmp_seq=224 ttl=51 time=28.5 ms
1240 bytes from 198.51.100.100: icmp_seq=228 ttl=51 time=50.0 ms
1240 bytes from 198.51.100.100: icmp_seq=230 ttl=51 time=73.9 ms
1240 bytes from 198.51.100.100: icmp_seq=231 ttl=51 time=28.0 ms
1240 bytes from 198.51.100.100: icmp_seq=232 ttl=51 time=29.5 ms
1240 bytes from 198.51.100.100: icmp_seq=233 ttl=51 time=35.0 ms
1240 bytes from 198.51.100.100: icmp_seq=234 ttl=51 time=58.6 ms
1240 bytes from 198.51.100.100: icmp_seq=236 ttl=51 time=23.4 ms
1240 bytes from 198.51.100.100: icmp_seq=242 ttl=51 time=34.7 ms
1240 bytes from 198.51.100.100: icmp_seq=245 ttl=51 time=52.0 ms
1240 bytes from 198.51.100.100: icmp_seq=248 ttl=51 time=27.6 ms
1240 bytes from 198.51.100.100: icmp_seq=250 ttl=51 time=24.0 ms
1240 bytes from 198.51.100.100: icmp_seq=251 ttl=51 time=50.5 ms
1240 bytes from 198.51.100.100: icmp_seq=252 ttl=51 time=49.8 ms
1240 bytes from 198.51.100.100: icmp_seq=253 ttl=51 time=25.4 ms
1240 bytes from 198.51.100.100: icmp_seq=258 ttl=51 time=27.7 ms
1240 bytes from 198.51.100.100: icmp_seq=259 ttl=51 time=44.9 ms
1240 bytes from 198.51.100.100: icmp_seq=261 ttl=51 time=26.3 ms
1240 bytes from 198.51.100.100: icmp_seq=262 ttl=51 time=24.4 ms
1240 bytes from 198.51.100.100: icmp_seq=263 ttl=51 time=24.7 ms
1240 bytes from 198.51.100.100: icmp_seq=264 ttl=51 time=40.8 ms
1240 bytes from 198.51.100.100: icmp_seq=266 ttl=51 time=52.2 ms
1240 bytes from 198.51.100.100: icmp_seq=267 ttl=51 time=31.6 ms
1240 bytes from 198.51.100.100: icmp_seq=269 ttl=51 time=24.6 ms
1240 bytes from 198.51.100.100: icmp_seq=270 ttl=51 time=44.0 ms
1240 bytes from 198.51.100.100: icmp_seq=275 ttl=51 time=48.1 ms
1240 bytes from 198.51.100.100: icmp_seq=277 ttl=51 time=29.0 ms
1240 bytes from 198.51.100.100: icmp_seq=278 ttl=51 time=31.6 ms
1240 bytes from 198.51.100.100: icmp_seq=279 ttl=51 time=65.3 ms
1240 bytes from 198.51.100.100: icmp_seq=281 ttl=51 time=54.8 ms
1240 bytes from 198.51.100.100: icmp_seq=283 ttl=51 time=27.4 ms
1240 bytes from 198.51.100.100: icmp_seq=284 ttl=51 time=27.7 ms
1240 bytes from 198.51.100.100: icmp_seq=285 ttl=51 time=34.6 ms
1240 bytes from 198.51.100.100: icmp_seq=286 ttl=51 time=53.5 ms
1240 bytes from 198.51.100.100: icmp_seq=288 ttl=51 time=29.1 ms
1240 bytes from 198.51.100.100: icmp_seq=289 ttl=51 time=30.9 ms
1240 bytes from 198.51.100.100: icmp_seq=290 ttl=51 time=23.4 ms
1240 bytes from 198.51.100.100: icmp_seq=292 ttl=51 time=50.3 ms
1240 bytes from 198.51.100.100: icmp_seq=293 ttl=51 time=51.1 ms
1240 bytes from 198.51.100.100: icmp_seq=294 ttl=51 time=25.9 ms
1240 bytes from 198.51.100.100: icmp_seq=296 ttl=51 time=24.4 ms
1240 bytes from 198.51.100.100: icmp_seq=298 ttl=51 time=42.6 ms
1240 bytes from 198.51.100.100: icmp_seq=299 ttl=51 time=53.9 ms

--- 198.51.100.100 ping statistics ---
300 packets transmitted, 150 received, 50% packet loss, time 303613ms
rtt min/avg/max/mdev = 21.634/43.966/267.116/22.677 ms
