PING 198.51.100.100 (198.51.100.100) 1232(1260) bytes of data.
1240 bytes from 198.51.100.100: icmp_seq=79 ttl=51 time=27.2 ms
1240 bytes from 198.51.100.100: icmp_seq=81 ttl=51 time=55.9 ms
1240 bytes from 198.51.100.100: icmp_seq=83 ttl=51 time=49.4 ms
1240 bytes from 198.51.100.100: icmp_seq=84 ttl=51 time=49.6 ms
1240 bytes from 198.51.100.100: icmp_seq=85 ttl=51 time=53.4 ms
1240 bytes from 198.51.100.100: icmp_seq=86 ttl=51 time=54.6 ms
1240 bytes from 198.51.100.100: icmp_seq=87 ttl=51 time=52.3 ms
1240 bytes from 198.51.100.100: icmp_seq=88 ttl=51 time=31.7 ms
1240 bytes from 198.51.100.100: icmp_seq=90 ttl=51 time=38.7 ms
1240 bytes from 198.51.100.100: icmp_seq=91 ttl=51 time=51.6 ms
1240 bytes from 198.51.100.100: icmp_seq=92 ttl=51 time=53.8 ms
1240 bytes from 198.51.100.100: icmp_seq=93 ttl=51 time=55.9 ms
1240 bytes from 198.51.100.100: icmp_seq=94 ttl=51 time=26.6 ms
1240 bytes from 198.51.100.100: icmp_seq=95 ttl=51 time=26.9 ms
1240 bytes from 198.51.100.100: icmp_seq=96 ttl=51 time=37.3 ms
1240 bytes from 198.51.100.100: icmp_seq=97 ttl=51 time=50.9 ms
1240 bytes from 198.51.100.100: icmp_seq=99 ttl=51 time=24.7 ms
1240 bytes from 198.51.100.100: icmp_seq=100 ttl=51 time=24.7 ms
1240 bytes from 198.51.100.100: icmp_seq=101 ttl=51 time=41.0 ms
1240 bytes from 198.51.100.100: icmp_seq=102 ttl=51 time=53.1 ms
1240 bytes from 198.51.100.100: icmp_seq=103 ttl=51 time=27.2 ms
1240 bytes from 198.51.100.100: icmp_seq=104 ttl=51 time=29.5 ms
1240 bytes from 198.51.100.100: icmp_seq=105 ttl=51 time=27.0 ms
1240 bytes from 198.51.100.100: icmp_seq=106 ttl=51 time=48.2 ms
1240 bytes from 198.51.100.100: icmp_seq=107 ttl=51 time=50.7 ms
1240 bytes from 198.51.100.100: icmp_seq=109 ttl=51 time=27.1 ms
1240 bytes from 198.51.100.100: icmp_seq=110 ttl=51 time=26.3 ms
1240 bytes from 198.51.100.100: icmp_seq=112 ttl=51 time=46.3 ms
1240 bytes from 198.51.100.100: icmp_seq=113 ttl=51 time=51.4 ms
1240 bytes from 198.51.100.100: icmp_seq=114 ttl=51 time=40.9 ms
1240 bytes from 198.51.100.100: icmp_seq=115 ttl=51 time=29.6 ms
1240 bytes from 198.51.100.100: icmp_seq=116 ttl=51 time=31.7 ms
1240 bytes from 198.51.100.100: icmp_seq=117 ttl=51 time=51.7 ms
1240 bytes from 198.51.100.100: icmp_seq=118 ttl=51 time=27.1 ms
1240 bytes from 198.51.100.100: icmp_seq=119 ttl=51 time=23.9 ms
1240 bytes from 198.51.100.100: icmp_seq=120 ttl=51 time=34.3 ms
1240 bytes from 198.51.100.100: icmp_seq=121 ttl=51 time=43.4 ms
1240 bytes from 198.51.100.100: icmp_seq=122 ttl=51 time=48.3 ms
1240 bytes from 198.51.100.100: icmp_seq=123 ttl=51 time=27.5 ms
1240 bytes from 198.51.100.100: icmp_seq=124 ttl=51 time=30.4 ms
1240 bytes from 198.51.100.100: icmp_seq=125 ttl=51 time=46.4 ms
1240 bytes from 198.51.100.100: icmp_seq=126 ttl=51 time=51.5 ms
1240 bytes from 198.51.100.100: icmp_seq=127 ttl=51 time=55.0 ms
1240 bytes from 198.51.100.100: icmp_seq=128 ttl=51 time=138 ms
1240 bytes from 198.51.100.100: icmp_seq=129 ttl=51 time=54.7 ms
1240 bytes from 198.51.100.100: icmp_seq=130 ttl=51 time=45.6 ms
1240 bytes from 198.51.100.100: icmp_seq=132 ttl=51 time=23.5 ms
1240 bytes from 198.51.100.100: icmp_seq=133 ttl=51 time=33.2 ms
1240 bytes from 198.51.100.100: icmp_seq=134 ttl=51 time=27.3 ms
1240 bytes from 198.51.100.100: icmp_seq=135 ttl=51 time=55.8 ms
1240 bytes from 198.51.100.100: icmp_seq=137 ttl=51 time=50.0 ms
1240 bytes from 198.51.100.100: icmp_seq=139 ttl=51 time=81.1 ms
1240 bytes from 198.51.100.100: icmp_seq=140 ttl=51 time=53.8 ms
1240 bytes from 198.51.100.100: icmp_seq=141 ttl=51 time=24.4 ms
1240 bytes from 198.51.100.100: icmp_seq=142 ttl=51 time=24.7 ms
1240 bytes from 198.51.100.100: icmp_seq=143 ttl=51 time=53.9 ms
1240 bytes from 198.51.100.100: icmp_seq=144 ttl=51 time=52.0 ms
1240 bytes from 198.51.100.100: icmp_seq=145 ttl=51 time=26.2 ms
1240 bytes from 198.51.100.100: icmp_seq=147 ttl=51 time=31.7 ms
1240 bytes from 198.51.100.100: icmp_seq=148 ttl=51 time=33.2 ms
1240 bytes from 198.51.100.100: icmp_seq=149 ttl=51 time=54.2 ms
1240 bytes from 198.51.100.100: icmp_seq=150 ttl=51 time=29.6 ms
1240 bytes from 198.51.100.100: icmp_seq=151 ttl=51 time=52.2 ms
1240 bytes from 198.51.100.100: icmp_seq=152 ttl=51 time=50.0 ms
1240 bytes from 198.51.100.100: icmp_seq=154 ttl=51 time=30.8 ms
1240 bytes from 198.51.100.100: icmp_seq=156 ttl=51 time=27.0 ms
1240 bytes from 198.51.100.100: icmp_seq=157 ttl=51 time=52.0 ms
1240 bytes from 198.51.100.100: icmp_seq=159 ttl=51 time=73.6 ms
1240 bytes from 198.51.100.100: icmp_seq=160 ttl=51 time=77.8 ms
1240 bytes from 198.51.100.100: icmp_seq=161 ttl=51 time=25.1 ms
1240 bytes from 198.51.100.100: icmp_seq=162 ttl=51 time=40.4 ms
1240 bytes from 198.51.100.100: icmp_seq=163 ttl=51 time=37.9 ms
1240 bytes from 198.51.100.100: icmp_seq=164 ttl=51 time=49.1 ms
1240 bytes from 198.51.100.100: icmp_seq=165 ttl=51 time=30.6 ms
1240 bytes from 198.51.100.100: icmp_seq=166 ttl=51 time=26.4 ms
1240 bytes from 198.51.100.100: icmp_seq=167 ttl=51 time=30.9 ms
1240 bytes from 198.51.100.100: icmp_seq=168 ttl=51 time=53.3 ms
1240 bytes from 198.51.100.100: icmp_seq=169 ttl=51 time=52.1 ms
1240 bytes from 198.51.100.100: icmp_seq=170 ttl=51 time=24.1 ms
1240 bytes from 198.51.100.100: icmp_seq=171 ttl=51 time=25.6 ms
1240 bytes from 198.51.100.100: icmp_seq=172 ttl=51 time=41.5 ms
1240 bytes from 198.51.100.100: icmp_seq=174 ttl=51 time=60.0 ms
1240 bytes from 198.51.100.100: icmp_seq=175 ttl=51 time=57.6 ms
1240 bytes from 198.51.100.100: icmp_seq=177 ttl=51 time=53.2 ms
1240 bytes from 198.51.100.100: icmp_seq=178 ttl=51 time=36.9 ms
1240 bytes from 198.51.100.100: icmp_seq=182 ttl=51 time=49.9 ms
1240 bytes from 198.51.100.100: icmp_seq=183 ttl=51 time=23.9 ms
1240 bytes from 198.51.100.100: icmp_seq=184 ttl=51 time=26.5 ms
1240 bytes from 198.51.100.100: icmp_seq=185 ttl=51 time=47.2 ms
1240 bytes from 198.51.100.100: icmp_seq=187 ttl=51 time=57.6 ms
1240 bytes from 198.51.100.100: icmp_seq=188 ttl=51 time=49.8 ms
1240 bytes from 198.51.100.100: icmp_seq=189 ttl=51 time=24.4 ms
1240 bytes from 198.51.100.100: icmp_seq=190 ttl=51 time=28.3 ms
1240 bytes from 198.51.100.100: icmp_seq=191 ttl=51 time=43.6 ms
1240 bytes from 198.51.100.100: icmp_seq=192 ttl=51 time=55.2 ms
1240 bytes from 198.51.100.100: icmp_seq=199 ttl=51 time=140 ms
1240 bytes from 198.51.100.100: icmp_seq=202 ttl=51 time=54.4 ms
1240 bytes from 198.51.100.100: icmp_seq=203 ttl=51 time=52.1 ms
1240 bytes from 198.51.100.100: icmp_seq=204 ttl=51 time=26.0 ms
1240 bytes from 198.51.100.100: icmp_seq=205 ttl=51 time=26.7 ms
1240 bytes from 198.51.100.100: icmp_seq=206 ttl=51 time=45.5 ms
1240 bytes from 198.51.100.100: icmp_seq=207 ttl=51 time=50.4 ms
1240 bytes from 198.51.100.100: icmp_seq=208 ttl=51 time=26.5 ms
1240 bytes from 198.51.100.100: icmp_seq=209 ttl=51 time=25.4 ms
1240 bytes from 198.51.100.100: icmp_seq=211 ttl=51 time=49.3 ms
1240 bytes from 198.51.100.100: icmp_seq=212 ttl=51 time=48.5 ms
1240 bytes from 198.51.100.100: icmp_seq=214 ttl=51 time=28.1 ms
1240 bytes from 198.51.100.100: icmp_seq=217 ttl=51 time=39.9 ms
1240 bytes from 198.51.100.100: icmp_seq=218 ttl=51 time=59.0 ms
1240 bytes from 198.51.100.100: icmp_seq=219 ttl=51 time=24.0 ms
1240 bytes from 198.51.100.100: icmp_seq=220 ttl=51 time=27.3 ms
1240 bytes from 198.51.100.100: icmp_seq=221 ttl=51 time=38.7 ms
1240 bytes from 198.51.100.100: icmp_seq=222 ttl=51 time=67.4 ms
1240 bytes from 198.51.100.100: icmp_seq=225 ttl=51 time=49.6 ms
1240 bytes from 198.51.100.100: icmp_seq=227 ttl=51 time=62.6 ms
1240 bytes from 198.51.100.100: icmp_seq=229 ttl=51 time=27.6 ms
1240 bytes from 198.51.100.100: icmp_seq=230 ttl=51 time=26.4 ms
1240 bytes from 198.51.100.100: icmp_seq=231 ttl=51 time=47.8 ms
1240 bytes from 198.51.100.100: icmp_seq=232 ttl=51 time=47.1 ms
1240 bytes from 198.51.100.100: icmp_seq=233 ttl=51 time=46.7 ms
1240 bytes from 198.51.100.100: icmp_seq=235 ttl=51 time=54.1 ms
1240 bytes from 198.51.100.100: icmp_seq=236 ttl=51 time=49.8 ms
1240 bytes from 198.51.100.100: icmp_seq=237 ttl=51 time=69.2 ms
1240 bytes from 198.51.100.100: icmp_seq=238 ttl=51 time=25.3 ms
1240 bytes from 198.51.100.100: icmp_seq=239 ttl=51 time=24.8 ms
1240 bytes from 198.51.100.100: icmp_seq=240 ttl=51 time=47.7 ms
1240 bytes from 198.51.100.100: icmp_seq=242 ttl=51 time=29.8 ms
1240 bytes from 198.51.100.100: icmp_seq=243 ttl=51 time=25.5 ms
1240 bytes from 198.51.100.100: icmp_seq=245 ttl=51 time=52.3 ms
1240 bytes from 198.51.100.100: icmp_seq=247 ttl=51 time=48.5 ms
1240 bytes from 198.51.100.100: icmp_seq=248 ttl=51 time=49.0 ms
1240 bytes from 198.51.100.100: icmp_seq=251 ttl=51 time=50.1 ms
1240 bytes from 198.51.100.100: icmp_seq=252 ttl=51 time=54.3 ms
1240 bytes from 198.51.100.100: icmp_seq=253 ttl=51 time=29.8 ms
1240 bytes from 198.51.100.100: icmp_seq=255 ttl=51 time=31.6 ms
1240 bytes from 198.51.100.100: icmp_seq=256 ttl=51 time=29.7 ms
1240 bytes from 198.51.100.100: icmp_seq=257 ttl=51 time=50.4 ms
1240 bytes from 198.51.100.100: icmp_seq=258 ttl=51 time=54.8 ms
1240 bytes from 198.51.100.100: icmp_seq=259 ttl=51 time=47.8 ms
1240 bytes from 198.51.100.100: icmp_seq=260 ttl=51 time=27.6 ms
1240 bytes from 198.51.100.100: icmp_seq=261 ttl=51 time=30.2 ms
1240 bytes from 198.51.100.100: icmp_seq=262 ttl=51 time=27.5 ms
1240 bytes from 198.51.100.100: icmp_seq=263 ttl=51 time=39.7 ms
1240 bytes from 198.51.100.100: icmp_seq=264 ttl=51 time=52.7 ms
1240 bytes from 198.51.100.100: icmp_seq=265 ttl=51 time=53.1 ms
1240 bytes from 198.51.100.100: icmp_seq=267 ttl=51 time=23.8 ms
1240 bytes from 198.51.100.100: icmp_seq=268 ttl=51 time=27.5 ms
1240 bytes from 198.51.100.100: icmp_seq=269 ttl=51 time=39.8 ms
1240 bytes from 198.51.100.100: icmp_seq=270 ttl=51 time=48.7 ms
1240 bytes from 198.51.100.100: icmp_seq=271 ttl=51 time=48.3 ms
1240 bytes from 198.51.100.100: icmp_seq=272 ttl=51 time=48.3 ms
1240 bytes from 198.51.100.100: icmp_seq=275 ttl=51 time=106 ms
1240 bytes from 198.51.100.100: icmp_seq=276 ttl=51 time=26.3 ms
1240 bytes from 198.51.100.100: icmp_seq=277 ttl=51 time=36.3 ms
1240 bytes from 198.51.100.100: icmp_seq=279 ttl=51 time=26.8 ms
1240 bytes from 198.51.100.100: icmp_seq=282 ttl=51 time=51.0 ms
1240 bytes from 198.51.100.100: icmp_seq=283 ttl=51 time=57.6 ms
1240 bytes from 198.51.100.100: icmp_seq=284 ttl=51 time=27.9 ms
1240 bytes from 198.51.100.100: icmp_seq=285 ttl=51 time=28.2 ms
1240 bytes from 198.51.100.100: icmp_seq=287 ttl=51 time=46.4 ms
1240 bytes from 198.51.100.100: icmp_seq=288 ttl=51 time=47.9 ms
1240 bytes from 198.51.100.100: icmp_seq=289 ttl=51 time=53.8 ms
1240 bytes from 198.51.100.100: icmp_seq=290 ttl=51 time=55.0 ms
1240 bytes from 198.51.100.100: icmp_seq=291 ttl=51 time=23.2 ms
1240 bytes from 198.51.100.100: icmp_seq=292 ttl=51 time=35.7 ms
1240 bytes from 198.51.100.100: icmp_seq=293 ttl=51 time=39.4 ms
1240 bytes from 198.51.100.100: icmp_seq=294 ttl=51 time=51.2 ms
1240 bytes from 198.51.100.100: icmp_seq=295 ttl=51 time=27.4 ms
1240 bytes from 198.51.100.100: icmp_seq=296 ttl=51 time=25.4 ms
1240 bytes from 198.51.100.100: icmp_seq=298 ttl=51 time=30.8 ms

--- 198.51.100.100 ping statistics ---
300 packets transmitted, 232 received, 22.6667% packet loss, time 301886ms
rtt min/avg/max/mdev = 23.144/44.714/229.590/24.956 ms
