PING 198.51.100.100 (198.51.100.100) 1232(1260) bytes of data.
1240 bytes from 198.51.100.100: icmp_seq=115 ttl=50 time=27.8 ms
1240 bytes from 198.51.100.100: icmp_seq=116 ttl=50 time=26.1 ms
1240 bytes from 198.51.100.100: icmp_seq=117 ttl=50 time=25.8 ms
1240 bytes from 198.51.100.100: icmp_seq=121 ttl=50 time=25.3 ms
1240 bytes from 198.51.100.100: icmp_seq=122 ttl=50 time=69.3 ms
1240 bytes from 198.51.100.100: icmp_seq=123 ttl=50 time=54.2 ms
1240 bytes from 198.51.100.100: icmp_seq=124 ttl=50 time=62.2 ms
1240 bytes from 198.51.100.100: icmp_seq=125 ttl=50 time=129 ms
1240 bytes from 198.51.100.100: icmp_seq=126 ttl=50 time=36.0 ms
1240 bytes from 198.51.100.100: icmp_seq=128 ttl=50 time=122 ms
1240 bytes from 198.51.100.100: icmp_seq=129 ttl=50 time=90.9 ms
1240 bytes from 198.51.100.100: icmp_seq=130 ttl=50 time=86.9 ms
1240 bytes from 198.51.100.100: icmp_seq=133 ttl=50 time=135 ms
1240 bytes from 198.51.100.100: icmp_seq=136 ttl=50 time=24.0 ms
1240 bytes from 198.51.100.100: icmp_seq=138 ttl=50 time=35.3 ms
1240 bytes from 198.51.100.100: icmp_seq=139 ttl=50 time=65.4 ms
1240 bytes from 198.51.100.100: icmp_seq=141 ttl=50 time=248 ms
1240 bytes from 198.51.100.100: icmp_seq=144 ttl=50 time=39.5 ms
1240 bytes from 198.51.100.100: icmp_seq=145 ttl=50 time=41.1 ms
1240 bytes from 198.51.100.100: icmp_seq=146 ttl=50 time=88.2 ms
1240 bytes from 198.51.100.100: icmp_seq=147 ttl=50 time=26.0 ms
1240 bytes from 198.51.100.100: icmp_seq=148 ttl=50 time=31.1 ms
1240 bytes from 198.51.100.100: icmp_seq=149 ttl=50 time=28.4 ms
1240 bytes from 198.51.100.100: icmp_seq=152 ttl=50 time=31.6 ms
1240 bytes from 198.51.100.100: icmp_seq=153 ttl=50 time=32.6 ms
1240 bytes from 198.51.100.100: icmp_seq=154 ttl=50 time=27.9 ms
1240 bytes from 198.51.100.100: icmp_seq=155 ttl=50 time=226 ms
1240 bytes from 198.51.100.100: icmp_seq=156 ttl=50 time=367 ms
1240 bytes from 198.51.100.100: icmp_seq=160 ttl=50 time=85.9 ms
1240 bytes from 198.51.100.100: icmp_seq=162 ttl=50 time=27.1 ms
1240 bytes from 198.51.100.100: icmp_seq=166 ttl=50 time=27.7 ms
1240 bytes from 198.51.100.100: icmp_seq=168 ttl=50 time=171 ms
1240 bytes from 198.51.100.100: icmp_seq=172 ttl=50 time=26.8 ms
1240 bytes from 198.51.100.100: icmp_seq=173 ttl=50 time=32.0 ms
1240 bytes from 198.51.100.100: icmp_seq=174 ttl=50 time=32.0 ms
1240 bytes from 198.51.100.100: icmp_seq=176 ttl=50 time=29.1 ms
1240 bytes from 198.51.100.100: icmp_seq=178 ttl=50 time=26.9 ms
1240 bytes from 198.51.100.100: icmp_seq=179 ttl=50 time=36.5 ms
1240 bytes from 198.51.100.100: icmp_seq=181 ttl=50 time=28.3 ms
1240 bytes from 198.51.100.100: icmp_seq=182 ttl=50 time=27.5 ms
1240 bytes from 198.51.100.100: icmp_seq=183 ttl=50 time=25.0 ms
1240 bytes from 198.51.100.100: icmp_seq=184 ttl=50 time=36.5 ms
1240 bytes from 198.51.100.100: icmp_seq=187 ttl=50 time=23.8 ms
1240 bytes from 198.51.100.100: icmp_seq=188 ttl=50 time=28.6 ms
1240 bytes from 198.51.100.100: icmp_seq=189 ttl=50 time=32.2 ms
1240 bytes from 198.51.100.100: icmp_seq=191 ttl=50 time=34.5 ms
1240 bytes from 198.51.100.100: icmp_seq=192 ttl=50 time=52.7 ms
1240 bytes from 198.51.100.100: icmp_seq=194 ttl=50 time=26.8 ms
1240 bytes from 198.51.100.100: icmp_seq=196 ttl=50 time=24.5 ms
1240 bytes from 198.51.100.100: icmp_seq=197 ttl=50 time=90.9 ms
1240 bytes from 198.51.100.100: icmp_seq=199 ttl=50 time=99.0 ms
1240 bytes from 198.51.100.100: icmp_seq=200 ttl=50 time=71.2 ms
1240 bytes from 198.51.100.100: icmp_seq=201 ttl=50 time=35.6 ms
1240 bytes from 198.51.100.100: icmp_seq=202 ttl=50 time=42.0 ms
1240 bytes from 198.51.100.100: icmp_seq=206 ttl=50 time=32.4 ms
1240 bytes from 198.51.100.100: icmp_seq=208 ttl=50 time=65.1 ms
1240 bytes from 198.51.100.100: icmp_seq=210 ttl=50 time=26.2 ms
1240 bytes from 198.51.100.100: icmp_seq=211 ttl=50 time=32.5 ms
1240 bytes from 198.51.100.100: icmp_seq=214 ttl=50 time=30.7 ms
1240 bytes from 198.51.100.100: icmp_seq=215 ttl=50 time=28.0 ms
1240 bytes from 198.51.100.100: icmp_seq=216 ttl=50 time=23.0 ms
1240 bytes from 198.51.100.100: icmp_seq=217 ttl=50 time=26.2 ms
1240 bytes from 198.51.100.100: icmp_seq=218 ttl=50 time=82.5 ms
1240 bytes from 198.51.100.100: icmp_seq=219 ttl=50 time=29.8 ms
1240 bytes from 198.51.100.100: icmp_seq=220 ttl=50 time=26.1 ms
1240 bytes from 198.51.100.100: icmp_seq=221 ttl=50 time=24.4 ms
1240 bytes from 198.51.100.100: icmp_seq=222 ttl=50 time=28.7 ms
1240 bytes from 198.51.100.100: icmp_seq=225 ttl=50 time=118 ms
1240 bytes from 198.51.100.100: icmp_seq=226 ttl=50 time=26.1 ms
1240 bytes from 198.51.100.100: icmp_seq=227 ttl=50 time=59.6 ms
1240 bytes from 198.51.100.100: icmp_seq=229 ttl=50 time=149 ms
1240 bytes from 198.51.100.100: icmp_seq=230 ttl=50 time=24.1 ms
1240 bytes from 198.51.100.100: icmp_seq=232 ttl=50 time=534 ms
1240 bytes from 198.51.100.100: icmp_seq=233 ttl=50 time=551 ms
1240 bytes from 198.51.100.100: icmp_seq=234 ttl=50 time=491 ms
1240 bytes from 198.51.100.100: icmp_seq=235 ttl=50 time=30.2 ms
1240 bytes from 198.51.100.100: icmp_seq=238 ttl=50 time=25.6 ms
1240 bytes from 198.51.100.100: icmp_seq=239 ttl=50 time=31.8 ms
1240 bytes from 198.51.100.100: icmp_seq=240 ttl=50 time=26.7 ms
1240 bytes from 198.51.100.100: icmp_seq=245 ttl=50 time=87.9 ms
1240 bytes from 198.51.100.100: icmp_seq=247 ttl=50 time=25.8 ms
1240 bytes from 198.51.100.100: icmp_seq=251 ttl=50 time=27.7 ms
1240 bytes from 198.51.100.100: icmp_seq=252 ttl=50 time=26.2 ms
1240 bytes from 198.51.100.100: icmp_seq=253 ttl=50 time=28.0 ms
1240 bytes from 198.51.100.100: icmp_seq=254 ttl=50 time=28.0 ms
1240 bytes from 198.51.100.100: icmp_seq=256 ttl=50 time=25.6 ms
1240 bytes from 198.51.100.100: icmp_seq=258 ttl=50 time=26.4 ms
1240 bytes from 198.51.100.100: icmp_seq=259 ttl=50 time=29.4 ms
1240 bytes from 198.51.100.100: icmp_seq=261 ttl=50 time=26.4 ms
1240 bytes from 198.51.100.100: icmp_seq=262 ttl=50 time=29.3 ms
1240 bytes from 198.51.100.100: icmp_seq=263 ttl=50 time=34.7 ms
1240 bytes from 198.51.100.100: icmp_seq=264 ttl=50 time=42.6 ms
1240 bytes from 198.51.100.100: icmp_seq=268 ttl=50 time=42.4 ms
1240 bytes from 198.51.100.100: icmp_seq=269 ttl=50 time=81.0 ms
1240 bytes from 198.51.100.100: icmp_seq=270 ttl=50 time=33.5 ms
1240 bytes from 198.51.100.100: icmp_seq=271 ttl=50 time=46.6 ms
1240 bytes from 198.51.100.100: icmp_seq=273 ttl=50 time=85.6 ms
1240 bytes from 198.51.100.100: icmp_seq=274 ttl=50 time=28.2 ms
1240 bytes from 198.51.100.100: icmp_seq=275 ttl=50 time=28.1 ms
1240 bytes from 198.51.100.100: icmp_seq=278 ttl=50 time=106 ms
1240 bytes from 198.51.100.100: icmp_seq=280 ttl=50 time=26.4 ms
1240 bytes from 198.51.100.100: icmp_seq=281 ttl=50 time=25.8 ms
1240 bytes from 198.51.100.100: icmp_seq=282 ttl=50 time=27.7 ms
1240 bytes from 198.51.100.100: icmp_seq=283 ttl=50 time=100 ms
1240 bytes from 198.51.100.100: icmp_seq=285 ttl=50 time=145 ms
1240 bytes from 198.51.100.100: icmp_seq=287 ttl=50 time=321 ms
1240 bytes from 198.51.100.100: icmp_seq=289 ttl=50 time=29.8 ms
1240 bytes from 198.51.100.100: icmp_seq=290 ttl=50 time=30.9 ms
1240 bytes from 198.51.100.100: icmp_seq=291 ttl=50 time=27.5 ms
1240 bytes from 198.51.100.100: icmp_seq=292 ttl=50 time=86.3 ms
1240 bytes from 198.51.100.100: icmp_seq=295 ttl=50 time=162 ms
1240 bytes from 198.51.100.100: icmp_seq=297 ttl=50 time=30.8 ms
1240 bytes from 198.51.100.100: icmp_seq=298 ttl=50 time=27.1 ms
1240 bytes from 198.51.100.100: icmp_seq=299 ttl=50 time=181 ms

--- 198.51.100.100 ping statistics ---
300 packets transmitted, 175 received, 41.6667% packet loss, time 302619ms
rtt min/avg/max/mdev = 23.042/154.161/3185.347/483.537 ms, pipe 4
