PING 198.51.100.100 (198.51.100.100) 1232(1260) bytes of data.
1240 bytes from 198.51.100.100: icmp_seq=127 ttl=61 time=7.62 ms
1240 bytes from 198.51.100.100: icmp_seq=128 ttl=61 time=6.45 ms
1240 bytes from 198.51.100.100: icmp_seq=129 ttl=61 time=11.0 ms
1240 bytes from 198.51.100.100: icmp_seq=130 ttl=61 time=107 ms
1240 bytes from 198.51.100.100: icmp_seq=131 ttl=61 time=8.22 ms
1240 bytes from 198.51.100.100: icmp_seq=132 ttl=61 time=51.2 ms
1240 bytes from 198.51.100.100: icmp_seq=133 ttl=61 time=7.21 ms
1240 bytes from 198.51.100.100: icmp_seq=134 ttl=61 time=6.74 ms
1240 bytes from 198.51.100.100: icmp_seq=135 ttl=61 time=7.28 ms
1240 bytes from 198.51.100.100: icmp_seq=136 ttl=61 time=11.1 ms
1240 bytes from 198.51.100.100: icmp_seq=137 ttl=61 time=14.2 ms
1240 bytes from 198.51.100.100: icmp_seq=138 ttl=61 time=21.9 ms
1240 bytes from 198.51.100.100: icmp_seq=139 ttl=61 time=48.3 ms
1240 bytes from 198.51.100.100: icmp_seq=140 ttl=61 time=5.65 ms
1240 bytes from 198.51.100.100: icmp_seq=141 ttl=61 time=5.82 ms
1240 bytes from 198.51.100.100: icmp_seq=142 ttl=61 time=5.61 ms
1240 bytes from 198.51.100.100: icmp_seq=143 ttl=61 time=8.55 ms
1240 bytes from 198.51.100.100: icmp_seq=144 ttl=61 time=6.69 ms
1240 bytes from 198.51.100.100: icmp_seq=145 ttl=61 time=7.97 ms
1240 bytes from 198.51.100.100: icmp_seq=146 ttl=61 time=7.43 ms
1240 bytes from 198.51.100.100: icmp_seq=147 ttl=61 time=6.30 ms
1240 bytes from 198.51.100.100: icmp_seq=148 ttl=61 time=5.87 ms
1240 bytes from 198.51.100.100: icmp_seq=149 ttl=61 time=7.71 ms
1240 bytes from 198.51.100.100: icmp_seq=150 ttl=61 time=6.84 ms
1240 bytes from 198.51.100.100: icmp_seq=151 ttl=61 time=5.79 ms
1240 bytes from 198.51.100.100: icmp_seq=152 ttl=61 time=6.01 ms
1240 bytes from 198.51.100.100: icmp_seq=153 ttl=61 time=5.80 ms
1240 bytes from 198.51.100.100: icmp_seq=154 ttl=61 time=6.60 ms
1240 bytes from 198.51.100.100: icmp_seq=155 ttl=61 time=5.21 ms
1240 bytes from 198.51.100.100: icmp_seq=156 ttl=61 time=5.57 ms
1240 bytes from 198.51.100.100: icmp_seq=157 ttl=61 time=5.29 ms
1240 bytes from 198.51.100.100: icmp_seq=158 ttl=61 time=6.38 ms
1240 bytes from 198.51.100.100: icmp_seq=159 ttl=61 time=7.34 ms
1240 bytes from 198.51.100.100: icmp_seq=160 ttl=61 time=6.32 ms
1240 bytes from 198.51.100.100: icmp_seq=161 ttl=61 time=6.92 ms
1240 bytes from 198.51.100.100: icmp_seq=162 ttl=61 time=22.5 ms
1240 bytes from 198.51.100.100: icmp_seq=163 ttl=61 time=7.67 ms
1240 bytes from 198.51.100.100: icmp_seq=164 ttl=61 time=5.55 ms
1240 bytes from 198.51.100.100: icmp_seq=165 ttl=61 time=6.79 ms
1240 bytes from 198.51.100.100: icmp_seq=166 ttl=61 time=5.71 ms
1240 bytes from 198.51.100.100: icmp_seq=167 ttl=61 time=6.49 ms
1240 bytes from 198.51.100.100: icmp_seq=168 ttl=61 time=5.98 ms
1240 bytes from 198.51.100.100: icmp_seq=169 ttl=61 time=6.91 ms
1240 bytes from 198.51.100.100: icmp_seq=170 ttl=61 time=8.56 ms
1240 bytes from 198.51.100.100: icmp_seq=171 ttl=61 time=60.6 ms
1240 bytes from 198.51.100.100: icmp_seq=172 ttl=61 time=6.41 ms
1240 bytes from 198.51.100.100: icmp_seq=173 ttl=61 time=8.14 ms
1240 bytes from 198.51.100.100: icmp_seq=174 ttl=61 time=5.89 ms
1240 bytes from 198.51.100.100: icmp_seq=175 ttl=61 time=6.75 ms
1240 bytes from 198.51.100.100: icmp_seq=176 ttl=61 time=5.83 ms
1240 bytes from 198.51.100.100: icmp_seq=177 ttl=61 time=6.73 ms
1240 bytes from 198.51.100.100: icmp_seq=178 ttl=61 time=5.51 ms
1240 bytes from 198.51.100.100: icmp_seq=179 ttl=61 time=6.38 ms
1240 bytes from 198.51.100.100: icmp_seq=180 ttl=61 time=5.41 ms
1240 bytes from 198.51.100.100: icmp_seq=181 ttl=61 time=6.01 ms
1240 bytes from 198.51.100.100: icmp_seq=182 ttl=61 time=7.26 ms
1240 bytes from 198.51.100.100: icmp_seq=183 ttl=61 time=6.95 ms
1240 bytes from 198.51.100.100: icmp_seq=184 ttl=61 time=5.40 ms
1240 bytes from 198.51.100.100: icmp_seq=185 ttl=61 time=7.29 ms
1240 bytes from 198.51.100.100: icmp_seq=186 ttl=61 time=6.82 ms
1240 bytes from 198.51.100.100: icmp_seq=187 ttl=61 time=5.75 ms
1240 bytes from 198.51.100.100: icmp_seq=188 ttl=61 time=6.21 ms
1240 bytes from 198.51.100.100: icmp_seq=189 ttl=61 time=5.78 ms
1240 bytes from 198.51.100.100: icmp_seq=190 ttl=61 time=8.85 ms
1240 bytes from 198.51.100.100: icmp_seq=191 ttl=61 time=4.42 ms
1240 bytes from 198.51.100.100: icmp_seq=192 ttl=61 time=31.8 ms
1240 bytes from 198.51.100.100: icmp_seq=193 ttl=61 time=78.8 ms
1240 bytes from 198.51.100.100: icmp_seq=194 ttl=61 time=6.83 ms
1240 bytes from 198.51.100.100: icmp_seq=195 ttl=61 time=10.5 ms
1240 bytes from 198.51.100.100: icmp_seq=196 ttl=61 time=21.6 ms
1240 bytes from 198.51.100.100: icmp_seq=197 ttl=61 time=7.73 ms
1240 bytes from 198.51.100.100: icmp_seq=198 ttl=61 time=10.7 ms
1240 bytes from 198.51.100.100: icmp_seq=199 ttl=61 time=10.7 ms
1240 bytes from 198.51.100.100: icmp_seq=200 ttl=61 time=28.8 ms
1240 bytes from 198.51.100.100: icmp_seq=201 ttl=61 time=15.7 ms
1240 bytes from 198.51.100.100: icmp_seq=202 ttl=61 time=31.3 ms
1240 bytes from 198.51.100.100: icmp_seq=203 ttl=61 time=7.98 ms
1240 bytes from 198.51.100.100: icmp_seq=204 ttl=61 time=61.4 ms
1240 bytes from 198.51.100.100: icmp_seq=205 ttl=61 time=5.88 ms
1240 bytes from 198.51.100.100: icmp_seq=206 ttl=61 time=5.87 ms
1240 bytes from 198.51.100.100: icmp_seq=207 ttl=61 time=5.58 ms
1240 bytes from 198.51.100.100: icmp_seq=208 ttl=61 time=6.09 ms
1240 bytes from 198.51.100.100: icmp_seq=209 ttl=61 time=7.28 ms
1240 bytes from 198.51.100.100: icmp_seq=210 ttl=61 time=8.44 ms
1240 bytes from 198.51.100.100: icmp_seq=211 ttl=61 time=5.30 ms
1240 bytes from 198.51.100.100: icmp_seq=212 ttl=61 time=4.89 ms
1240 bytes from 198.51.100.100: icmp_seq=213 ttl=61 time=10.7 ms
1240 bytes from 198.51.100.100: icmp_seq=214 ttl=61 time=5.46 ms
1240 bytes from 198.51.100.100: icmp_seq=215 ttl=61 time=7.11 ms
1240 bytes from 198.51.100.100: icmp_seq=216 ttl=61 time=5.44 ms
1240 bytes from 198.51.100.100: icmp_seq=217 ttl=61 time=6.19 ms
1240 bytes from 198.51.100.100: icmp_seq=218 ttl=61 time=6.06 ms
1240 bytes from 198.51.100.100: icmp_seq=219 ttl=61 time=6.81 ms
1240 bytes from 198.51.100.100: icmp_seq=220 ttl=61 time=5.43 ms
1240 bytes from 198.51.100.100: icmp_seq=221 ttl=61 time=7.87 ms
1240 bytes from 198.51.100.100: icmp_seq=222 ttl=61 time=5.41 ms
1240 bytes from 198.51.100.100: icmp_seq=223 ttl=61 time=4.75 ms
1240 bytes from 198.51.100.100: icmp_seq=224 ttl=61 time=6.63 ms
1240 bytes from 198.51.100.100: icmp_seq=225 ttl=61 time=12.5 ms
1240 bytes from 198.51.100.100: icmp_seq=226 ttl=61 time=6.21 ms
1240 bytes from 198.51.100.100: icmp_seq=227 ttl=61 time=5.73 ms
1240 bytes from 198.51.100.100: icmp_seq=228 ttl=61 time=7.77 ms
1240 bytes from 198.51.100.100: icmp_seq=229 ttl=61 time=6.83 ms
1240 bytes from 198.51.100.100: icmp_seq=230 ttl=61 time=5.59 ms
1240 bytes from 198.51.100.100: icmp_seq=231 ttl=61 time=6.49 ms
1240 bytes from 198.51.100.100: icmp_seq=232 ttl=61 time=6.62 ms
1240 bytes from 198.51.100.100: icmp_seq=233 ttl=61 time=5.17 ms
1240 bytes from 198.51.100.100: icmp_seq=234 ttl=61 time=5.36 ms
1240 bytes from 198.51.100.100: icmp_seq=235 ttl=61 time=5.81 ms
1240 bytes from 198.51.100.100: icmp_seq=236 ttl=61 time=5.71 ms
1240 bytes from 198.51.100.100: icmp_seq=237 ttl=61 time=7.53 ms
1240 bytes from 198.51.100.100: icmp_seq=238 ttl=61 time=7.34 ms
1240 bytes from 198.51.100.100: icmp_seq=239 ttl=61 time=5.52 ms
1240 bytes from 198.51.100.100: icmp_seq=240 ttl=61 time=6.01 ms
1240 bytes from 198.51.100.100: icmp_seq=241 ttl=61 time=9.69 ms
1240 bytes from 198.51.100.100: icmp_seq=242 ttl=61 time=6.95 ms
1240 bytes from 198.51.100.100: icmp_seq=243 ttl=61 time=5.65 ms
1240 bytes from 198.51.100.100: icmp_seq=244 ttl=61 time=5.25 ms
1240 bytes from 198.51.100.100: icmp_seq=245 ttl=61 time=5.60 ms
1240 bytes from 198.51.100.100: icmp_seq=246 ttl=61 time=4.96 ms
1240 bytes from 198.51.100.100: icmp_seq=247 ttl=61 time=10.1 ms
1240 bytes from 198.51.100.100: icmp_seq=248 ttl=61 time=6.13 ms
1240 bytes from 198.51.100.100: icmp_seq=249 ttl=61 time=5.71 ms
1240 bytes from 198.51.100.100: icmp_seq=250 ttl=61 time=6.01 ms
1240 bytes from 198.51.100.100: icmp_seq=251 ttl=61 time=15.3 ms
1240 bytes from 198.51.100.100: icmp_seq=252 ttl=61 time=7.54 ms
1240 bytes from 198.51.100.100: icmp_seq=253 ttl=61 time=5.92 ms
1240 bytes from 198.51.100.100: icmp_seq=254 ttl=61 time=5.46 ms
1240 bytes from 198.51.100.100: icmp_seq=255 ttl=61 time=5.51 ms
1240 bytes from 198.51.100.100: icmp_seq=256 ttl=61 time=6.71 ms
1240 bytes from 198.51.100.100: icmp_seq=257 ttl=61 time=7.78 ms
1240 bytes from 198.51.100.100: icmp_seq=258 ttl=61 time=5.80 ms
1240 bytes from 198.51.100.100: icmp_seq=259 ttl=61 time=5.66 ms
1240 bytes from 198.51.100.100: icmp_seq=260 ttl=61 time=7.82 ms
1240 bytes from 198.51.100.100: icmp_seq=261 ttl=61 time=5.18 ms
1240 bytes from 198.51.100.100: icmp_seq=262 ttl=61 time=4.84 ms
1240 bytes from 198.51.100.100: icmp_seq=263 ttl=61 time=5.90 ms
1240 bytes from 198.51.100.100: icmp_seq=264 ttl=61 time=4.91 ms
1240 bytes from 198.51.100.100: icmp_seq=265 ttl=61 time=6.68 ms
1240 bytes from 198.51.100.100: icmp_seq=266 ttl=61 time=6.88 ms
1240 bytes from 198.51.100.100: icmp_seq=267 ttl=61 time=8.18 ms
1240 bytes from 198.51.100.100: icmp_seq=268 ttl=61 time=5.78 ms
1240 bytes from 198.51.100.100: icmp_seq=269 ttl=61 time=7.42 ms
1240 bytes from 198.51.100.100: icmp_seq=270 ttl=61 time=10.0 ms
1240 bytes from 198.51.100.100: icmp_seq=271 ttl=61 time=5.41 ms
1240 bytes from 198.51.100.100: icmp_seq=272 ttl=61 time=6.77 ms
1240 bytes from 198.51.100.100: icmp_seq=273 ttl=61 time=6.25 ms
1240 bytes from 198.51.100.100: icmp_seq=274 ttl=61 time=7.67 ms
1240 bytes from 198.51.100.100: icmp_seq=275 ttl=61 time=5.57 ms
1240 bytes from 198.51.100.100: icmp_seq=276 ttl=61 time=9.47 ms
1240 bytes from 198.51.100.100: icmp_seq=277 ttl=61 time=8.65 ms
1240 bytes from 198.51.100.100: icmp_seq=278 ttl=61 time=5.35 ms
1240 bytes from 198.51.100.100: icmp_seq=279 ttl=61 time=45.2 ms
1240 bytes from 198.51.100.100: icmp_seq=280 ttl=61 time=37.5 ms
1240 bytes from 198.51.100.100: icmp_seq=281 ttl=61 time=31.8 ms
1240 bytes from 198.51.100.100: icmp_seq=282 ttl=61 time=15.0 ms
1240 bytes from 198.51.100.100: icmp_seq=283 ttl=61 time=24.9 ms
1240 bytes from 198.51.100.100: icmp_seq=284 ttl=61 time=5.52 ms
1240 bytes from 198.51.100.100: icmp_seq=285 ttl=61 time=22.5 ms
1240 bytes from 198.51.100.100: icmp_seq=286 ttl=61 time=18.9 ms
1240 bytes from 198.51.100.100: icmp_seq=287 ttl=61 time=15.6 ms
1240 bytes from 198.51.100.100: icmp_seq=288 ttl=61 time=14.2 ms
1240 bytes from 198.51.100.100: icmp_seq=289 ttl=61 time=25.1 ms
1240 bytes from 198.51.100.100: icmp_seq=290 ttl=61 time=8.76 ms
1240 bytes from 198.51.100.100: icmp_seq=291 ttl=61 time=5.89 ms
1240 bytes from 198.51.100.100: icmp_seq=292 ttl=61 time=5.22 ms
1240 bytes from 198.51.100.100: icmp_seq=293 ttl=61 time=6.33 ms
1240 bytes from 198.51.100.100: icmp_seq=294 ttl=61 time=14.5 ms
1240 bytes from 198.51.100.100: icmp_seq=295 ttl=61 time=5.87 ms
1240 bytes from 198.51.100.100: icmp_seq=296 ttl=61 time=6.51 ms
1240 bytes from 198.51.100.100: icmp_seq=297 ttl=61 time=5.50 ms
1240 bytes from 198.51.100.100: icmp_seq=298 ttl=61 time=5.51 ms
1240 bytes from 198.51.100.100: icmp_seq=299 ttl=61 time=5.76 ms
1240 bytes from 198.51.100.100: icmp_seq=300 ttl=61 time=5.37 ms

--- 198.51.100.100 ping statistics ---
300 packets transmitted, 300 received, 0% packet loss, time 302346ms
rtt min/avg/max/mdev = 4.424/10.480/134.678/14.081 ms
