PING 198.51.100.100 (198.51.100.100) 1232(1260) bytes of data.
1240 bytes from 198.51.100.100: icmp_seq=69 ttl=53 time=114 ms
1240 bytes from 198.51.100.100: icmp_seq=70 ttl=53 time=23.4 ms
1240 bytes from 198.51.100.100: icmp_seq=71 ttl=53 time=20.1 ms
1240 bytes from 198.51.100.100: icmp_seq=72 ttl=53 time=21.4 ms
1240 bytes from 198.51.100.100: icmp_seq=73 ttl=53 time=40.0 ms
1240 bytes from 198.51.100.100: icmp_seq=74 ttl=53 time=47.9 ms
1240 bytes from 198.51.100.100: icmp_seq=75 ttl=53 time=53.0 ms
1240 bytes from 198.51.100.100: icmp_seq=76 ttl=53 time=45.6 ms
1240 bytes from 198.51.100.100: icmp_seq=77 ttl=53 time=21.6 ms
1240 bytes from 198.51.100.100: icmp_seq=78 ttl=53 time=20.1 ms
1240 bytes from 198.51.100.100: icmp_seq=79 ttl=53 time=19.2 ms
1240 bytes from 198.51.100.100: icmp_seq=80 ttl=53 time=22.8 ms
1240 bytes from 198.51.100.100: icmp_seq=81 ttl=53 time=46.5 ms
1240 bytes from 198.51.100.100: icmp_seq=82 ttl=53 time=38.5 ms
1240 bytes from 198.51.100.100: icmp_seq=83 ttl=53 time=23.5 ms
1240 bytes from 198.51.100.100: icmp_seq=84 ttl=53 time=39.2 ms
1240 bytes from 198.51.100.100: icmp_seq=85 ttl=53 time=27.0 ms
1240 bytes from 198.51.100.100: icmp_seq=86 ttl=53 time=21.5 ms
1240 bytes from 198.51.100.100: icmp_seq=87 ttl=53 time=22.5 ms
1240 bytes from 198.51.100.100: icmp_seq=88 ttl=53 time=39.6 ms
1240 bytes from 198.51.100.100: icmp_seq=89 ttl=53 time=21.9 ms
1240 bytes from 198.51.100.100: icmp_seq=90 ttl=53 time=19.6 ms
1240 bytes from 198.51.100.100: icmp_seq=91 ttl=53 time=23.7 ms
1240 bytes from 198.51.100.100: icmp_seq=92 ttl=53 time=28.3 ms
1240 bytes from 198.51.100.100: icmp_seq=93 ttl=53 time=59.0 ms
1240 bytes from 198.51.100.100: icmp_seq=94 ttl=53 time=51.3 ms
1240 bytes from 198.51.100.100: icmp_seq=95 ttl=53 time=28.8 ms
1240 bytes from 198.51.100.100: icmp_seq=96 ttl=53 time=24.8 ms
1240 bytes from 198.51.100.100: icmp_seq=97 ttl=53 time=59.6 ms
1240 bytes from 198.51.100.100: icmp_seq=98 ttl=53 time=38.7 ms
1240 bytes from 198.51.100.100: icmp_seq=99 ttl=53 time=21.1 ms
1240 bytes from 198.51.100.100: icmp_seq=100 ttl=53 time=23.9 ms
1240 bytes from 198.51.100.100: icmp_seq=101 ttl=53 time=28.8 ms
1240 bytes from 198.51.100.100: icmp_seq=102 ttl=53 time=54.1 ms
1240 bytes from 198.51.100.100: icmp_seq=103 ttl=53 time=67.9 ms
1240 bytes from 198.51.100.100: icmp_seq=104 ttl=53 time=114 ms
1240 bytes from 198.51.100.100: icmp_seq=105 ttl=53 time=153 ms
1240 bytes from 198.51.100.100: icmp_seq=106 ttl=53 time=213 ms
1240 bytes from 198.51.100.100: icmp_seq=108 ttl=53 time=126 ms
1240 bytes from 198.51.100.100: icmp_seq=109 ttl=53 time=46.4 ms
1240 bytes from 198.51.100.100: icmp_seq=110 ttl=53 time=110 ms
1240 bytes from 198.51.100.100: icmp_seq=111 ttl=53 time=49.5 ms
1240 bytes from 198.51.100.100: icmp_seq=112 ttl=53 time=44.8 ms
1240 bytes from 198.51.100.100: icmp_seq=114 ttl=53 time=181 ms
1240 bytes from 198.51.100.100: icmp_seq=115 ttl=53 time=174 ms
1240 bytes from 198.51.100.100: icmp_seq=116 ttl=53 time=56.1 ms
1240 bytes from 198.51.100.100: icmp_seq=119 ttl=53 time=105 ms
1240 bytes from 198.51.100.100: icmp_seq=120 ttl=53 time=64.4 ms
1240 bytes from 198.51.100.100: icmp_seq=122 ttl=53 time=118 ms
1240 bytes from 198.51.100.100: icmp_seq=123 ttl=53 time=108 ms
1240 bytes from 198.51.100.100: icmp_seq=124 ttl=53 time=48.5 ms
1240 bytes from 198.51.100.100: icmp_seq=125 ttl=53 time=22.1 ms
1240 bytes from 198.51.100.100: icmp_seq=126 ttl=53 time=20.6 ms
1240 bytes from 198.51.100.100: icmp_seq=127 ttl=53 time=32.4 ms
1240 bytes from 198.51.100.100: icmp_seq=128 ttl=53 time=41.9 ms
1240 bytes from 198.51.100.100: icmp_seq=129 ttl=53 time=25.2 ms
1240 bytes from 198.51.100.100: icmp_seq=130 ttl=53 time=23.3 ms
1240 bytes from 198.51.100.100: icmp_seq=131 ttl=53 time=25.0 ms
1240 bytes from 198.51.100.100: icmp_seq=132 ttl=53 time=48.9 ms
1240 bytes from 198.51.100.100: icmp_seq=133 ttl=53 time=51.5 ms
1240 bytes from 198.51.100.100: icmp_seq=134 ttl=53 time=41.1 ms
1240 bytes from 198.51.100.100: icmp_seq=135 ttl=53 time=21.7 ms
1240 bytes from 198.51.100.100: icmp_seq=136 ttl=53 time=22.3 ms
1240 bytes from 198.51.100.100: icmp_seq=137 ttl=53 time=21.4 ms
1240 bytes from 198.51.100.100: icmp_seq=138 ttl=53 time=30.9 ms
1240 bytes from 198.51.100.100: icmp_seq=139 ttl=53 time=41.9 ms
1240 bytes from 198.51.100.100: icmp_seq=140 ttl=53 time=53.7 ms
1240 bytes from 198.51.100.100: icmp_seq=141 ttl=53 time=38.4 ms
1240 bytes from 198.51.100.100: icmp_seq=142 ttl=53 time=43.8 ms
1240 bytes from 198.51.100.100: icmp_seq=143 ttl=53 time=21.6 ms
1240 bytes from 198.51.100.100: icmp_seq=144 ttl=53 time=24.8 ms
1240 bytes from 198.51.100.100: icmp_seq=145 ttl=53 time=24.3 ms
1240 bytes from 198.51.100.100: icmp_seq=146 ttl=53 time=39.0 ms
1240 bytes from 198.51.100.100: icmp_seq=147 ttl=53 time=23.6 ms
1240 bytes from 198.51.100.100: icmp_seq=148 ttl=53 time=26.8 ms
1240 bytes from 198.51.100.100: icmp_seq=149 ttl=53 time=27.4 ms
1240 bytes from 198.51.100.100: icmp_seq=150 ttl=53 time=34.5 ms
1240 bytes from 198.51.100.100: icmp_seq=151 ttl=53 time=54.1 ms
1240 bytes from 198.51.100.100: icmp_seq=152 ttl=53 time=45.2 ms
1240 bytes from 198.51.100.100: icmp_seq=153 ttl=53 time=31.2 ms
1240 bytes from 198.51.100.100: icmp_seq=154 ttl=53 time=52.3 ms
1240 bytes from 198.51.100.100: icmp_seq=155 ttl=53 time=21.1 ms
1240 bytes from 198.51.100.100: icmp_seq=156 ttl=53 time=67.5 ms
1240 bytes from 198.51.100.100: icmp_seq=157 ttl=53 time=54.4 ms
1240 bytes from 198.51.100.100: icmp_seq=158 ttl=53 time=36.7 ms
1240 bytes from 198.51.100.100: icmp_seq=159 ttl=53 time=55.4 ms
1240 bytes from 198.51.100.100: icmp_seq=160 ttl=53 time=25.9 ms
1240 bytes from 198.51.100.100: icmp_seq=161 ttl=53 time=39.2 ms
1240 bytes from 198.51.100.100: icmp_seq=162 ttl=53 time=40.4 ms
1240 bytes from 198.51.100.100: icmp_seq=163 ttl=53 time=23.3 ms
1240 bytes from 198.51.100.100: icmp_seq=164 ttl=53 time=24.6 ms
1240 bytes from 198.51.100.100: icmp_seq=165 ttl=53 time=26.3 ms
1240 bytes from 198.51.100.100: icmp_seq=166 ttl=53 time=79.4 ms
1240 bytes from 198.51.100.100: icmp_seq=167 ttl=53 time=22.7 ms
1240 bytes from 198.51.100.100: icmp_seq=168 ttl=53 time=31.6 ms
1240 bytes from 198.51.100.100: icmp_seq=169 ttl=53 time=23.1 ms
1240 bytes from 198.51.100.100: icmp_seq=170 ttl=53 time=24.0 ms
1240 bytes from 198.51.100.100: icmp_seq=171 ttl=53 time=41.3 ms
1240 bytes from 198.51.100.100: icmp_seq=172 ttl=53 time=20.3 ms
1240 bytes from 198.51.100.100: icmp_seq=173 ttl=53 time=22.9 ms
1240 bytes from 198.51.100.100: icmp_seq=174 ttl=53 time=22.7 ms
1240 bytes from 198.51.100.100: icmp_seq=175 ttl=53 time=33.6 ms
1240 bytes from 198.51.100.100: icmp_seq=176 ttl=53 time=38.5 ms
1240 bytes from 198.51.100.100: icmp_seq=177 ttl=53 time=74.4 ms
1240 bytes from 198.51.100.100: icmp_seq=178 ttl=53 time=22.7 ms
1240 bytes from 198.51.100.100: icmp_seq=179 ttl=53 time=32.5 ms
1240 bytes from 198.51.100.100: icmp_seq=180 ttl=53 time=38.7 ms
1240 bytes from 198.51.100.100: icmp_seq=181 ttl=53 time=47.3 ms
1240 bytes from 198.51.100.100: icmp_seq=182 ttl=53 time=29.4 ms
1240 bytes from 198.51.100.100: icmp_seq=183 ttl=53 time=20.7 ms
1240 bytes from 198.51.100.100: icmp_seq=184 ttl=53 time=31.4 ms
1240 bytes from 198.51.100.100: icmp_seq=185 ttl=53 time=38.7 ms
1240 bytes from 198.51.100.100: icmp_seq=186 ttl=53 time=38.1 ms
1240 bytes from 198.51.100.100: icmp_seq=187 ttl=53 time=27.3 ms
1240 bytes from 198.51.100.100: icmp_seq=188 ttl=53 time=23.4 ms
1240 bytes from 198.51.100.100: icmp_seq=189 ttl=53 time=26.0 ms
1240 bytes from 198.51.100.100: icmp_seq=190 ttl=53 time=46.9 ms
1240 bytes from 198.51.100.100: icmp_seq=191 ttl=53 time=39.9 ms
1240 bytes from 198.51.100.100: icmp_seq=192 ttl=53 time=45.1 ms
1240 bytes from 198.51.100.100: icmp_seq=193 ttl=53 time=23.4 ms
1240 bytes from 198.51.100.100: icmp_seq=194 ttl=53 time=32.6 ms
1240 bytes from 198.51.100.100: icmp_seq=195 ttl=53 time=23.4 ms
1240 bytes from 198.51.100.100: icmp_seq=196 ttl=53 time=41.2 ms
1240 bytes from 198.51.100.100: icmp_seq=197 ttl=53 time=38.0 ms
1240 bytes from 198.51.100.100: icmp_seq=198 ttl=53 time=42.1 ms
1240 bytes from 198.51.100.100: icmp_seq=199 ttl=53 time=33.3 ms
1240 bytes from 198.51.100.100: icmp_seq=201 ttl=53 time=40.6 ms
1240 bytes from 198.51.100.100: icmp_seq=202 ttl=53 time=42.7 ms
1240 bytes from 198.51.100.100: icmp_seq=203 ttl=53 time=50.1 ms
1240 bytes from 198.51.100.100: icmp_seq=204 ttl=53 time=39.3 ms
1240 bytes from 198.51.100.100: icmp_seq=205 ttl=53 time=37.8 ms
1240 bytes from 198.51.100.100: icmp_seq=206 ttl=53 time=48.6 ms
1240 bytes from 198.51.100.100: icmp_seq=207 ttl=53 time=39.4 ms
1240 bytes from 198.51.100.100: icmp_seq=208 ttl=53 time=24.2 ms
1240 bytes from 198.51.100.100: icmp_seq=209 ttl=53 time=48.4 ms
1240 bytes from 198.51.100.100: icmp_seq=210 ttl=53 time=37.2 ms
1240 bytes from 198.51.100.100: icmp_seq=211 ttl=53 time=39.4 ms
1240 bytes from 198.51.100.100: icmp_seq=212 ttl=53 time=22.2 ms
1240 bytes from 198.51.100.100: icmp_seq=213 ttl=53 time=38.7 ms
1240 bytes from 198.51.100.100: icmp_seq=214 ttl=53 time=74.5 ms
1240 bytes from 198.51.100.100: icmp_seq=215 ttl=53 time=87.4 ms
1240 bytes from 198.51.100.100: icmp_seq=216 ttl=53 time=34.7 ms
1240 bytes from 198.51.100.100: icmp_seq=217 ttl=53 time=21.5 ms
1240 bytes from 198.51.100.100: icmp_seq=218 ttl=53 time=28.1 ms
1240 bytes from 198.51.100.100: icmp_seq=219 ttl=53 time=39.3 ms
1240 bytes from 198.51.100.100: icmp_seq=220 ttl=53 time=36.4 ms
1240 bytes from 198.51.100.100: icmp_seq=221 ttl=53 time=54.6 ms
1240 bytes from 198.51.100.100: icmp_seq=222 ttl=53 time=46.1 ms
1240 bytes from 198.51.100.100: icmp_seq=223 ttl=53 time=41.8 ms
1240 bytes from 198.51.100.100: icmp_seq=224 ttl=53 time=23.7 ms
1240 bytes from 198.51.100.100: icmp_seq=225 ttl=53 time=30.0 ms
1240 bytes from 198.51.100.100: icmp_seq=226 ttl=53 time=22.1 ms
1240 bytes from 198.51.100.100: icmp_seq=227 ttl=53 time=41.3 ms
1240 bytes from 198.51.100.100: icmp_seq=228 ttl=53 time=40.9 ms
1240 bytes from 198.51.100.100: icmp_seq=229 ttl=53 time=38.3 ms
1240 bytes from 198.51.100.100: icmp_seq=230 ttl=53 time=24.1 ms
1240 bytes from 198.51.100.100: icmp_seq=231 ttl=53 time=26.5 ms
1240 bytes from 198.51.100.100: icmp_seq=232 ttl=53 time=20.6 ms
1240 bytes from 198.51.100.100: icmp_seq=233 ttl=53 time=46.3 ms
1240 bytes from 198.51.100.100: icmp_seq=234 ttl=53 time=36.4 ms
1240 bytes from 198.51.100.100: icmp_seq=235 ttl=53 time=44.0 ms
1240 bytes from 198.51.100.100: icmp_seq=236 ttl=53 time=47.4 ms
1240 bytes from 198.51.100.100: icmp_seq=237 ttl=53 time=22.9 ms
1240 bytes from 198.51.100.100: icmp_seq=238 ttl=53 time=20.8 ms
1240 bytes from 198.51.100.100: icmp_seq=239 ttl=53 time=41.7 ms
1240 bytes from 198.51.100.100: icmp_seq=240 ttl=53 time=38.6 ms
1240 bytes from 198.51.100.100: icmp_seq=241 ttl=53 time=44.1 ms
1240 bytes from 198.51.100.100: icmp_seq=242 ttl=53 time=27.9 ms
1240 bytes from 198.51.100.100: icmp_seq=243 ttl=53 time=23.6 ms
1240 bytes from 198.51.100.100: icmp_seq=244 ttl=53 time=53.1 ms
1240 bytes from 198.51.100.100: icmp_seq=245 ttl=53 time=24.7 ms
1240 bytes from 198.51.100.100: icmp_seq=246 ttl=53 time=44.7 ms
1240 bytes from 198.51.100.100: icmp_seq=247 ttl=53 time=35.9 ms
1240 bytes from 198.51.100.100: icmp_seq=248 ttl=53 time=21.2 ms
1240 bytes from 198.51.100.100: icmp_seq=249 ttl=53 time=40.3 ms
1240 bytes from 198.51.100.100: icmp_seq=250 ttl=53 time=21.3 ms
1240 bytes from 198.51.100.100: icmp_seq=251 ttl=53 time=38.7 ms
1240 bytes from 198.51.100.100: icmp_seq=252 ttl=53 time=21.2 ms
1240 bytes from 198.51.100.100: icmp_seq=253 ttl=53 time=62.3 ms
1240 bytes from 198.51.100.100: icmp_seq=254 ttl=53 time=45.6 ms
1240 bytes from 198.51.100.100: icmp_seq=255 ttl=53 time=25.1 ms
1240 bytes from 198.51.100.100: icmp_seq=256 ttl=53 time=20.8 ms
1240 bytes from 198.51.100.100: icmp_seq=257 ttl=53 time=38.6 ms
1240 bytes from 198.51.100.100: icmp_seq=258 ttl=53 time=48.8 ms
1240 bytes from 198.51.100.100: icmp_seq=259 ttl=53 time=72.2 ms
1240 bytes from 198.51.100.100: icmp_seq=260 ttl=53 time=129 ms
1240 bytes from 198.51.100.100: icmp_seq=261 ttl=53 time=43.4 ms
1240 bytes from 198.51.100.100: icmp_seq=262 ttl=53 time=35.4 ms
1240 bytes from 198.51.100.100: icmp_seq=263 ttl=53 time=41.0 ms
1240 bytes from 198.51.100.100: icmp_seq=264 ttl=53 time=29.3 ms
1240 bytes from 198.51.100.100: icmp_seq=266 ttl=53 time=20.1 ms
1240 bytes from 198.51.100.100: icmp_seq=267 ttl=53 time=21.2 ms
1240 bytes from 198.51.100.100: icmp_seq=268 ttl=53 time=46.5 ms
1240 bytes from 198.51.100.100: icmp_seq=269 ttl=53 time=38.2 ms
1240 bytes from 198.51.100.100: icmp_seq=270 ttl=53 time=40.7 ms
1240 bytes from 198.51.100.100: icmp_seq=271 ttl=53 time=40.7 ms
1240 bytes from 198.51.100.100: icmp_seq=272 ttl=53 time=26.4 ms
1240 bytes from 198.51.100.100: icmp_seq=273 ttl=53 time=26.3 ms
1240 bytes from 198.51.100.100: icmp_seq=274 ttl=53 time=26.9 ms
1240 bytes from 198.51.100.100: icmp_seq=275 ttl=53 time=46.9 ms
1240 bytes from 198.51.100.100: icmp_seq=276 ttl=53 time=57.6 ms
1240 bytes from 198.51.100.100: icmp_seq=277 ttl=53 time=21.5 ms
1240 bytes from 198.51.100.100: icmp_seq=278 ttl=53 time=21.4 ms
1240 bytes from 198.51.100.100: icmp_seq=279 ttl=53 time=46.5 ms
1240 bytes from 198.51.100.100: icmp_seq=280 ttl=53 time=39.9 ms
1240 bytes from 198.51.100.100: icmp_seq=281 ttl=53 time=32.6 ms
1240 bytes from 198.51.100.100: icmp_seq=282 ttl=53 time=22.5 ms
1240 bytes from 198.51.100.100: icmp_seq=283 ttl=53 time=27.4 ms
1240 bytes from 198.51.100.100: icmp_seq=284 ttl=53 time=39.6 ms
1240 bytes from 198.51.100.100: icmp_seq=285 ttl=53 time=39.9 ms
1240 bytes from 198.51.100.100: icmp_seq=286 ttl=53 time=39.0 ms
1240 bytes from 198.51.100.100: icmp_seq=287 ttl=53 time=43.7 ms
1240 bytes from 198.51.100.100: icmp_seq=288 ttl=53 time=45.9 ms
1240 bytes from 198.51.100.100: icmp_seq=289 ttl=53 time=49.4 ms
1240 bytes from 198.51.100.100: icmp_seq=291 ttl=53 time=52.5 ms
1240 bytes from 198.51.100.100: icmp_seq=292 ttl=53 time=25.3 ms
1240 bytes from 198.51.100.100: icmp_seq=293 ttl=53 time=23.3 ms
1240 bytes from 198.51.100.100: icmp_seq=294 ttl=53 time=25.5 ms
1240 bytes from 198.51.100.100: icmp_seq=295 ttl=53 time=28.3 ms
1240 bytes from 198.51.100.100: icmp_seq=297 ttl=53 time=35.5 ms
1240 bytes from 198.51.100.100: icmp_seq=298 ttl=53 time=19.9 ms
1240 bytes from 198.51.100.100: icmp_seq=299 ttl=53 time=21.8 ms
1240 bytes from 198.51.100.100: icmp_seq=300 ttl=53 time=20.6 ms

--- 198.51.100.100 ping statistics ---
300 packets transmitted, 290 received, 3.33333% packet loss, time 301543ms
rtt min/avg/max/mdev = 18.768/43.411/272.562/35.079 ms
